ID,YEAR,MONTH,SUPPLIER,ITEM_CODE,ITEM_DESCRIPTION,ITEM_TYPE,RETAIL_SALES,RETAIL_TRANSFERS,WAREHOUSE_SALES
27805,2020,3,DIONYSOS IMPORTS INC,313823,CH BIANCA WILLIAMETTE P/NOIR - 750ML,WINE,0.0,0.0,1.0
27806,2020,3,BACCHUS IMPORTERS LTD,313867,FERNLANDS S/BLC - 750ML,WINE,1.73,2.0,6.0
27807,2020,3,CONSTANTINE WINES INC,313871,CASAL GARCIA VIN VERDE SW WHITE - 750ML,WINE,0.49,0.0,1.0
27808,2020,3,BACCHUS IMPORTERS LTD,313875,GIN LANE 1751 VICTORIA PNK GIN - 750ML,LIQUOR,2.89,1.0,0.0
27809,2020,3,BACCHUS IMPORTERS LTD,313879,GIN LANE 1751 OLD TIME GIN - 750ML,LIQUOR,1.7,1.0,0.0
27810,2020,3,BACCHUS IMPORTERS LTD,313882,GIN LANE 1751 LONDON DRY GIN NV - 750ML,LIQUOR,0.85,1.0,0.0
27811,2020,3,SUTTER HOME WINERY INC,313883,MENAGE A TROIS P/GRIG - 750ML,WINE,12.81,0.0,1.0
27812,2020,3,SUTTER HOME WINERY INC,313885,MENAGE A TROIS CAB - 750ML,WINE,23.44,19.0,8.0
27813,2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,313886,STELLA ROSA BLK RED - 250ML,WINE,0.04,0.0,0.0
27814,2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,313896,R MONDAVI PR SEL MAL - 750ML,WINE,0.0,0.0,2.0
27815,2020,3,OPICI FAMILY DISTRIBUTING OF MD,313942,HAZLITT RED CAT                31090 - 750ML,WINE,0.49,0.0,0.0
27816,2020,3,OPICI FAMILY DISTRIBUTING OF MD,313946,HAZLITT RED CAT                31091 - 1.5L,WINE,0.17,0.0,0.0
27817,2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",313948,HANANOMAI KATANA XDRY SAKE - 720ML,WINE,0.0,0.0,1.0
27818,2020,3,OPICI FAMILY DISTRIBUTING OF MD,313949,HAZLITT RED CAT             31089 - 187ML,WINE,0.0,0.0,1.0
27819,2020,3,E & J GALLO WINERY,313967,BAREFOOT CEL PINK MOSCATO - 750ML,WINE,25.81,25.0,127.83
27820,2020,3,E & J GALLO WINERY,313969,BAREFOOT CEL PINK MOSCATO - 1.5L,WINE,84.79,80.5,130.0
27821,2020,3,E & J GALLO WINERY,313972,BAREFOOT CEL RED MOSCATO - 1.5L,WINE,47.27,47.0,67.0
27822,2020,3,E & J GALLO WINERY,313978,MADRIA SANGRIA MOSCATO - 750ML,WINE,8.08,10.0,12.0
27823,2020,3,YOUNG WON TRADING INC,313988,CHUM-CHURUM SOONHARI YUZU SOJU (CITRON) - 375ML,LIQUOR,4.9,2.0,0.0
27824,2020,3,YOUNG WON TRADING INC,313992,CHUM-CHURUM SOONHARI PEACH SOJU - 375ML,LIQUOR,29.0,45.0,12.0
27825,2020,3,CLIPPER CITY BREWING CO,3140,HEAVY SEAS PEG LEG STOUT 4/6NR - 12OZ,BEER,13.08,12.0,19.0
27826,2020,3,KOBRAND CORPORATION,314006,CAKEBREAD CHARD 17/18 - 750ML,WINE,7.13,6.0,7.0
27827,2020,3,KOBRAND CORPORATION,314007,CAKEBREAD CAB 14/15 - 750ML,WINE,1.0,0.0,0.0
27828,2020,3,KOBRAND CORPORATION,314009,CAKEBREAD S/BLC 17/18 - 750ML,WINE,10.05,13.0,0.0
27829,2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,314064,MASCHIO PROSECCO - 187ML,WINE,0.0,0.0,3.0
27830,2020,3,MONSIEUR TOUTON SELECTION,31410,LAN EDICION LIMITADA - 750ML,WINE,0.17,0.0,0.0
27831,2020,3,PIPE CREEK WINES LLC,314111,PROUD POUR SAUV BLANC - 750ML,WINE,0.72,0.0,0.0
27832,2020,3,ELITE WINES IMPORTS,314113,COLLOSORBO ROSSO MONTAL - 750ML,WINE,0.0,0.0,1.0
27833,2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",314125,SANTA LUZ CAB ALBA - 750ML,WINE,0.0,0.0,1.0
27834,2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",314134,SANTA LUZ S/BLC ALBA - 750ML,WINE,0.0,0.0,4.0
27835,2020,3,TRADEWINDS SPECIALTY IMPORTS LLC,314142,BOHIGAS BDB XARELO - 750ML,WINE,0.08,0.0,0.0
27836,2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,314182,GALERIE S/BLC - 750ML,WINE,0.74,1.0,3.0
27837,2020,3,PWSWN INC,314224,CLOT DEL PILA - 750ML,WINE,0.0,0.0,2.0
27838,2020,3,VIGNOBLES LVDH USA INC,314243,MAMAMANCO MOSCATO - 750ML,WINE,0.17,0.0,4.0
27839,2020,3,BACKUP BEVERAGE,31427,SCHLAFLY STOUTBOUT VARIETY 2/12 NR,BEER,0.0,0.0,3.0
27840,2020,3,BACCHUS IMPORTERS LTD,314284,PRIMATERRA PROSECCO - 750ML,WINE,0.08,0.0,0.0
27841,2020,3,PUNTO VINO LLC,314296,SIX HATS VIOG - 750ML,WINE,0.0,0.0,1.0
27842,2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",314320,HERENCIA ALTES GARN BLANCO - 750ML,WINE,0.0,0.0,1.0
27843,2020,3,QUINTESSENTIAL LLC,314322,NEW AGE RED - 750ML,WINE,0.57,0.0,0.0
27844,2020,3,PUNTO VINO LLC,314343,IL BORRO PIAN DI NOVA - 750ML,WINE,0.0,0.0,2.0
27845,2020,3,MONSIEUR TOUTON SELECTION,314379,VILLA SANDI PROSECCO II FRESCO - 750ML,WINE,0.5,0.0,1.0
27846,2020,3,TRI-VIN IMPORTS,314381,DREAMFISH S/BLC - 1.5L,WINE,0.0,0.0,1.0
27847,2020,3,ROYAL WINE CORP,314397,KEDEM MATUK KAL 4.5 - 750ML,WINE,0.0,0.0,1.0
27848,2020,3,ROYAL WINE CORP,314403,GOOSE BAY P/GRIG - 750ML,WINE,0.0,0.0,2.0
27849,2020,3,ROYAL WINE CORP,314408,BARTENURA BRACHETTO - 750ML,WINE,0.0,0.0,1.0
27850,2020,3,ROYAL WINE CORP,314410,PSAGOT CAB/FRANC - 750ML,WINE,0.0,0.0,1.0
27851,2020,3,ROYAL WINE CORP,314413,BINYAMINA RES ZIN - 750ML,WINE,0.08,0.0,0.0
27852,2020,3,ROYAL WINE CORP,314415,BINYAMINA RES SHZ - 750ML,WINE,0.0,0.0,2.0
27853,2020,3,MONSIEUR TOUTON SELECTION,314452,TENUTA DI CAPRAIA CHN CL - 750ML,WINE,0.0,0.0,2.0
27854,2020,3,MONSIEUR TOUTON SELECTION,314464,VILLA JOLANDA BRUT SILVER LBL - 750ML,WINE,0.0,0.0,2.0
27855,2020,3,ROYAL WINE CORP,314470,ELVI CAVA BRUT - 750ML,WINE,0.0,0.0,1.0
27856,2020,3,LUNEAU USA INC,314713,TAVERNELLO P/GRIG - 750ML,WINE,0.0,0.0,5.0
27857,2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",314748,VILLA WOLF P/GRIS - 750ML,WINE,0.0,0.0,2.0
27858,2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,314862,COLOSI SICILLIA ROSSO - 750ML,WINE,0.0,0.0,1.0
27859,2020,3,MONSIEUR TOUTON SELECTION,314915,FLEUR DES TEMPLIERS MAL - 750ML,WINE,0.0,0.0,10.0
27860,2020,3,POTOMAC SELECTIONS INC,314982,SANT'EVASIO BARB D'ASTI - 750ML,WINE,0.0,0.0,1.0
27861,2020,3,BARON FRANCOIS LTD,315087,CH PAVEIL DE LUZE MARGUAX - 750ML,WINE,0.91,2.0,0.0
27862,2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,315111,MURPHY GOODE A/V CAB - 750ML,WINE,2.07,1.0,0.0
27863,2020,3,OSLO ENTERPRISE,315136,CH MAISON NEUVE CDB - 750ML,WINE,0.0,0.0,1.0
27864,2020,3,AREL GROUP WINE & SPIRITS,315153,TENUTA POLVARO NERO RED BLEND - 750ML,WINE,0.0,0.0,4.0
27865,2020,3,AREL GROUP WINE & SPIRITS,315155,TENUTA POLVARO ORO WHITE BLEND - 750ML,WINE,0.0,0.0,2.0
27866,2020,3,MONSIEUR TOUTON SELECTION,315214,SPELLBOUND CHARD - 750ML,WINE,0.17,0.0,0.0
27867,2020,3,FILIBUSTER BARRELS LLC,315266,FILIBUSTER DUAL CASK BOURBON - 750ML,LIQUOR,8.63,6.0,0.0
27868,2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",315295,CEPA 21 HITO - 750ML,WINE,0.0,0.0,1.0
27869,2020,3,ELITE WINES IMPORTS,315301,ESSAY CAB - 750ML,WINE,0.0,0.0,5.0
27870,2020,3,QUINTESSENTIAL LLC,315348,CORRALILLO S/BLC - 750ML,WINE,0.0,0.0,1.0
27871,2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,315368,ANGOSTURA RUM ANEJO 5YR - 750ML,LIQUOR,0.17,0.0,0.0
27872,2020,3,TRI-VIN IMPORTS,315375,SWEET LAB - 750ML,WINE,0.83,0.0,0.0
27873,2020,3,TRI-VIN IMPORTS,315377,LAB MOSCATO - 750ML,WINE,0.0,0.0,1.0
27874,2020,3,THE TRITON COLLECTION INC,315396,LIVE A LITTLE WILDLY WICKED - 750ML,WINE,0.0,0.0,10.0
27875,2020,3,THE TRITON COLLECTION INC,315399,STELLAR ORGANICS SHZ - 750ML,WINE,0.33,1.0,1.0
27876,2020,3,THE TRITON COLLECTION INC,315402,STELLAR ORGANICS MER - 750ML,WINE,0.0,0.0,1.0
27877,2020,3,THE TRITON COLLECTION INC,315404,STELLAR ORGANICS P/TAGE - 750ML,WINE,0.33,1.0,10.0
27878,2020,3,KOBRAND CORPORATION,315414,THE SEEKER S/BLC - 750ML,WINE,2.04,2.0,2.0
27879,2020,3,KOBRAND CORPORATION,315416,THE SEEKER P/NOIR - 750ML,WINE,0.0,0.0,1.0
27880,2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,315427,NEDERBURG S/BLC - 750ML,WINE,1.47,2.0,1.0
27881,2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,315484,CAVIT MER - 187ML,WINE,0.59,0.0,0.0
27882,2020,3,MICHAEL R DOWNEY SELECTIONS INC,315535,CASTELLO DI POPPIANO CHN - 750ML,WINE,0.0,0.0,1.0
27883,2020,3,FREE RUN WINE MERCHANTS LLC,315537,CH D'OUPIA HERETIQUES RGE - 750ML,WINE,0.0,0.0,4.0
27884,2020,3,PUNTO VINO LLC,315592,BOSCO R MONTPUL - 750ML,WINE,0.0,0.0,5.0
27885,2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",315621,AUTARD COTES DU RHONE RGE - 750ML,WINE,0.0,0.0,1.0
27886,2020,3,BACCHUS IMPORTERS LTD,315623,COLUMNA ALBARINO - 750ML,WINE,0.58,1.0,0.0
27887,2020,3,POTOMAC SELECTIONS INC,315658,GUIMARO MENCIA - 750ML,WINE,0.0,0.0,2.0
27888,2020,3,PUNTO VINO LLC,315667,SIX HATS P/TAGE - 750ML,WINE,0.0,0.0,1.0
27889,2020,3,PUNTO VINO LLC,315735,KALTERN P/BIANCO VIAL - 750ML,WINE,0.0,0.0,2.0
27890,2020,3,INTERNATIONAL CELLARS LLC,315746,ILAURI TAVO P/GRIG - 750ML,WINE,0.08,0.0,0.0
27891,2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,315756,STEELHEAD P/NOIR - 750ML,WINE,0.32,1.0,0.0
27892,2020,3,BARON FRANCOIS LTD,315802,X14 SECOLO CHN - 750ML,WINE,0.0,0.0,11.0
27893,2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,315804,JUAREZ TRIPLE SEC - 1L,LIQUOR,0.08,0.0,1.0
27894,2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",315846,AVIGNONESI CANTALORO ROSSO - 750ML,WINE,0.0,0.0,3.0
27895,2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",315874,BUJANDA RIOJA CRIANZA - 750ML,WINE,0.0,0.0,1.0
27896,2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",315890,CASTELLO DI NEIVE BARB D'ALBA SUP - 750ML,WINE,0.0,0.0,1.0
27897,2020,3,YOUNG WON TRADING INC,315901,HAKUSHIKA UNIQUE SAKE SET - 300ML,WINE,0.0,0.0,2.0
27898,2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",315924,PIERRE HENRI S/BLC - 750ML,WINE,0.0,0.0,4.0
27899,2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",315954,LAURENT PERRIER LP BRUT W/GLASSES - 750ML,WINE,0.0,0.0,1.0
27900,2020,3,PUNTO VINO LLC,315994,DURIN ORMEASCO - 750ML,WINE,0.0,0.0,2.0
27901,2020,3,PRESTIGE BEVERAGE GROUP OF MD LLC,316004,FORMATION P/NOIR - 750ML,WINE,0.0,0.0,3.0
27902,2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",316166,HEINZ EIFEL DORN SHINE SWEET - 750ML,WINE,0.0,0.0,1.0
27903,2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,316262,DIAMANDES PERLITA MAL/SYR - 750ML,WINE,17.64,10.0,13.0
27904,2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,316399,RAINSTORM P/GRIS - 750ML,WINE,0.75,1.0,0.0
27905,2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",316408,CASTELLO DI NEIVE BARB - 750ML,WINE,0.0,0.0,1.0
27906,2020,3,CONSTELLATION BRANDS,31658,KIM CRAWFORD UNOAKED CHARD - 750ML,WINE,15.07,12.0,3.0
27907,2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,316596,G JOY SAKE - 300ML,WINE,0.0,0.0,2.0
27908,2020,3,COASTAL BREWING COMPANY LLC,3166,FORDHAM COPPERHEAD ALE 4/6 NR - 12OZ,BEER,0.04,0.0,0.0
27909,2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",316655,VILLA WOLF DRY RIES - 750ML,WINE,0.0,0.0,1.0
27910,2020,3,CABERNET CORPORATION,316751,DON RODOLFO P/NOIR - 750ML,WINE,0.24,0.0,9.0
27911,2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",316759,HAHN SLH P/NOIR - 750ML,WINE,1.97,1.0,2.0
27912,2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,316897,FREEMARK ABBEY SYCAMORE 05 - 750ML,WINE,0.0,0.0,2.0
27913,2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,316915,IL FAUNO RED BLEND - 750ML,WINE,5.37,9.0,1.0
27914,2020,3,TRADEWINDS SPECIALTY IMPORTS LLC,316919,FINCA FABIAN TEMP - 750ML,WINE,0.0,0.0,5.0
27915,2020,3,TRADEWINDS SPECIALTY IMPORTS LLC,316922,FINCA FABIAN CHARD - 750ML,WINE,0.0,0.0,5.0
27916,2020,3,THE TRITON COLLECTION INC,317022,STELLAR ORGANICS CAB - 750ML,WINE,0.0,0.0,18.0
27917,2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",317066,PAVIDLIDIS THEMA WHITE - 750ML,WINE,0.0,0.0,1.0
27918,2020,3,LANTERNA DISTRIBUTORS INC,317095,LE GRAND COURTAGE RSE - 750ML,WINE,0.0,0.0,1.0
27919,2020,3,LANTERNA DISTRIBUTORS INC,317097,LE GRAND COURTAGE BRUT - 750ML,WINE,0.0,0.0,2.0
27920,2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,317182,LADY LOLA P/GRIG              324617 - 750ML,WINE,0.0,0.0,3.0
27921,2020,3,WAGNER WINE COMPANY LLC,317184,CAYMUS CONUNDRUM RED - 750ML,WINE,31.66,32.0,8.0
27922,2020,3,FIVE GRAPES LLC,317264,PAYOUT CAB/FRC - 750ML,WINE,0.24,0.0,0.0
27923,2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,317276,MT TABOR CHARD - 750ML,WINE,0.17,0.0,2.0
27924,2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",317322,YALUMBA Y SERIES S/BLC - 750ML,WINE,0.0,0.0,3.0
27925,2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",317335,ANGELINE CAL P/NOIR - 375ML,WINE,0.0,0.0,2.0
27926,2020,3,TRI-VIN IMPORTS,317393,MERINO RED ALENTEJANO - 750ML,WINE,5.81,7.0,0.0
27927,2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",317403,YALUMBA Y SERIES P/GRIGIO - 750ML,WINE,0.0,0.0,2.0
27928,2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",317425,RIDGE THREE VALLEYS ZIN BLEND - 750ML,WINE,0.0,0.0,2.0
27929,2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,317431,RIB SHACK RED - 750ML,WINE,0.16,0.0,0.0
27930,2020,3,KYSELA PERE ET FILS LTD,317478,CHAKANA EST MAL - 750ML,WINE,8.29,5.0,2.0
27931,2020,3,GRAPES OF SPAIN INC,317489,ARROCAL ZIBERA DEL DUERO - 750ML,WINE,2.7,0.0,4.0
27932,2020,3,GRAPES OF SPAIN INC,317500,U MES U FAN CAVA BRUT - 750ML,WINE,0.0,0.0,4.0
27933,2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",317540,BREUCKELEN GLORIOUS GIN - 750ML,LIQUOR,0.17,0.0,0.0
27934,2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",317593,QUINTA DE LA ROSA LOT 601 RUBY - 500ML,WINE,0.0,0.0,2.0
27935,2020,3,PRESTIGE BEVERAGE GROUP OF MD LLC,317608,DOM DE EGUREN PROTOCOLO BLANCO - 750ML,WINE,0.58,0.0,0.0
27936,2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,317632,FATTORIADEL CERRO VINO NOBILE - 750ML,WINE,0.0,0.0,1.0
27937,2020,3,PRESTIGE BEVERAGE GROUP OF MD LLC,317664,KTIMA MITRAVELAS RED & BLACK - 750ML,WINE,0.0,0.0,3.0
27938,2020,3,PRESTIGE BEVERAGE GROUP OF MD LLC,317666,KTIMA ANTONOPOULOS MOSCHOFILERO - 750ML,WINE,0.0,0.0,1.0
27939,2020,3,DEUTSCH FAMILY WINE & SPIRITS,317698,SAUVION ROSE - 750ML,WINE,0.73,1.0,0.0
27940,2020,3,MONSIEUR TOUTON SELECTION,317727,VILLA JOLANDA MOSCATO PEACH - 750ML,WINE,1.16,1.0,4.0
27941,2020,3,MONSIEUR TOUTON SELECTION,317729,VILLA JOLANDA MOSCATO COCONUT - 750ML,WINE,0.0,0.0,2.0
27942,2020,3,MONSIEUR TOUTON SELECTION,317732,VILLA JOLANDA MOSCATO STRAWBERRY - 750ML,WINE,0.0,0.0,8.0
27943,2020,3,MONSIEUR TOUTON SELECTION,317734,VILLA JOLANDA MOSCATO PINEAPPLE - 750ML,WINE,0.0,0.0,3.0
27944,2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",317746,CATENA MAL - 375ML,WINE,0.0,0.0,1.0
27945,2020,3,RED INK IMPORTS,317929,CHACEWATER S/BLC - 750ML,WINE,0.0,1.0,0.0
27946,2020,3,RED INK IMPORTS,317936,CHACEWATER ZIN - 750ML,WINE,0.72,0.0,0.0
27947,2020,3,TRI-VIN IMPORTS,317973,QUINTA DO CASAL RED BLEND - 750ML,WINE,0.0,0.0,5.0
27948,2020,3,ROYAL WINE CORP,317978,BARON HERZOG JEUNESSE PINK MOSCATO - 750ML,WINE,0.0,0.0,4.0
27949,2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",317984,TWIN ISLAND S/BLC - 750ML,WINE,0.0,0.0,7.0
27950,2020,3,INTERBALT PRODUCTS CORP,318017,SANTERO PASSION FRUIT MOSCATO - 750ML,WINE,0.0,0.0,1.0
27951,2020,3,DIONYSOS IMPORTS INC,318051,CHOREY LES BEAUME DUBOIS - 750ML,WINE,0.0,0.0,1.0
27952,2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,318065,AMADO SUR MALBEC  - 750ML,WINE,0.0,0.0,3.0
27953,2020,3,KYSELA PERE ET FILS LTD,318073,CHAKANA EST RED BLEND - 750ML,WINE,2.33,4.0,2.0
27954,2020,3,LCF WINE COMPANY LLC,318087,LANGE TWINS ZIN - 750ML,WINE,0.0,0.0,3.0
27955,2020,3,GRAPES OF SPAIN INC,318193,ACENTOR GARN - 750ML,WINE,0.24,0.0,3.0
27956,2020,3,MONSIEUR TOUTON SELECTION,318246,VILLA JOLANDA SAINT VALENTINE - 750ML,WINE,0.5,0.0,0.0
27957,2020,3,PRESTIGE BEVERAGE GROUP OF MD LLC,318264,DELOACH CHARD - 750ML,WINE,0.16,1.0,3.0
27958,2020,3,PRESTIGE BEVERAGE GROUP OF MD LLC,318272,DELOACH MER - 750ML,WINE,0.0,0.0,1.0
27959,2020,3,PRESTIGE BEVERAGE GROUP OF MD LLC,318276,BODEGAS BRECA GARN - 750ML,WINE,0.5,1.0,1.0
27960,2020,3,MAST-JAEGERMEISTER US INC,31828,JAGERMEISTER LIQUEUR - 1.75L,LIQUOR,18.73,18.0,0.0
27961,2020,3,CONSTANTINE WINES INC,318280,CYCLES GLADIATOR MER - 750ML,WINE,0.0,0.0,1.0
27962,2020,3,CONSTANTINE WINES INC,318302,CYCLES GLADIATOR CHARD - 750ML,WINE,0.0,0.0,7.0
27963,2020,3,CONSTANTINE WINES INC,318310,CYCLES GLADIATOR CAB - 750ML,WINE,0.0,0.0,14.0
27964,2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",318326,MOUNTAIN VIEW RED TABLE - 750ML,WINE,0.0,0.0,7.0
27965,2020,3,GRAPES OF SPAIN INC,318337,PRIMA TORO RED - 750ML - 2,WINE,2.3,1.0,7.0
27966,2020,3,OPICI FAMILY DISTRIBUTING OF MD,318344,PEPPERWOOD GROVE CAB - 750ML,WINE,0.0,0.0,7.0
27967,2020,3,DIONYSOS IMPORTS INC,318347,AVANTIS EST WHITE - 750ML,WINE,0.0,0.0,3.0
27968,2020,3,DIONYSOS IMPORTS INC,318349,L'ADAGE ST EMIL - 750ML,WINE,0.0,0.0,1.0
27969,2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",318378,TORTOISE CREEK MERLOT SCHOOLHOUSE - 750ML,WINE,0.0,0.0,1.0
27970,2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",318380,LA FIERA SOAVE - 750ML,WINE,0.0,0.0,1.0
27971,2020,3,PUNTO VINO LLC,318440,BRUNETTI SANG - 750ML,WINE,0.0,0.0,1.0
27972,2020,3,BACCHUS IMPORTERS LTD,318451,CLEMENT PREMIERE CANNE RUM - 750ML,LIQUOR,0.17,0.0,0.0
27973,2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",318478,INDABA MOSAIC - 750ML,WINE,0.0,0.0,1.0
27974,2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",318486,VINACEOUS MAL VOODOO MOON - 750ML,WINE,0.0,0.0,1.0
27975,2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,318500,HOUSE WINE MTN MER            319847 - 750ML,WINE,0.0,0.0,7.0
27976,2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,318502,FISH HOUSE S/BLC              323042 - 750ML,WINE,0.0,0.0,2.0
27977,2020,3,PRESTIGE BEVERAGE GROUP OF MD LLC,318506,RON ABUELO ANEJO 12YR         297413 - 750ML,LIQUOR,0.57,0.0,0.0
27978,2020,3,PRESTIGE BEVERAGE GROUP OF MD LLC,318509,RON ABUELO ANEJO 7YR         297412 - 750ML,LIQUOR,0.57,1.0,0.0
27979,2020,3,LANTERNA DISTRIBUTORS INC,318555,BRUTOCAO CHARD - 750ML,WINE,0.0,0.0,1.92
27980,2020,3,LEGENDS LTD,318580,123 ORGANIC TEQ BLANCO - 750ML,LIQUOR,0.17,0.0,0.0
27981,2020,3,E & J GALLO WINERY,318582,BRANCAIA TRE ROSSO TOSCANA - 750ML,WINE,5.52,6.0,5.0
27982,2020,3,GRAPES OF SPAIN INC,318587,BIUTIFUL CAVA NATURE - 750ML,WINE,13.46,3.0,4.0
27983,2020,3,GRAPES OF SPAIN INC,318589,BIUTIFUL CAVA RSE - 750ML,WINE,0.0,0.0,24.0
27984,2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",318600,TEXTBOOK NAPA CAB - 750ML,WINE,0.0,0.0,2.0
27985,2020,3,DOPS INC,318609,FINCA EL ORIGEN RES MAL - 750ML,WINE,0.24,1.0,5.5
27986,2020,3,TRI-VIN IMPORTS,318633,LES ALLIES S/BLC - 750ML,WINE,3.6,6.0,15.0
27987,2020,3,TRI-VIN IMPORTS,318635,LES ALLIES CAB - 750ML,WINE,0.0,0.0,5.0
27988,2020,3,SUTTER HOME WINERY INC,318665,MENAGE A TROIS P/NOIR - 750ML,WINE,0.41,0.0,0.0
27989,2020,3,ROYAL WINE CORP,318692,PACIFICA CAB/MER - 750ML,WINE,3.39,0.0,0.0
27990,2020,3,ROYAL WINE CORP,318705,TULIP JUST MER - 750ML,WINE,0.0,0.0,1.0
27991,2020,3,ROYAL WINE CORP,318752,GOOSE BAY S/BLC - 750ML,WINE,0.49,1.0,8.0
27992,2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",318763,MILBRANDT BROTHERS RED BLEND - 750ML,WINE,0.0,0.0,1.0
27993,2020,3,LANTERNA DISTRIBUTORS INC,318796,GRIGNANO PIETRAMAGGIO - 750ML,WINE,0.0,0.0,1.0
27994,2020,3,SOUTHERN GLAZERS WINE AND SPIRITS,318813,3 GIRLS P/NOIR - 750ML,WINE,0.0,0.0,4.0
27995,2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,318831,CAVIT CHARD - 750ML,WINE,0.0,0.0,1.0
27996,2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,318836,JOEL GOTT P/GRIS - 750ML,WINE,1.13,0.0,0.0
27997,2020,3,KYSELA PERE ET FILS LTD,318856,MT MONSTER SHZ - 750ML,WINE,0.08,0.0,1.0
27998,2020,3,REPUBLIC NATIONAL DISTRIBUTING CO,318858,SEVEN FALLS MER - 750ML,WINE,0.41,0.0,1.0
27999,2020,3,DIONYSOS IMPORTS INC,318884,DRAGON ROSE - 750ML,WINE,0.17,0.0,6.0
28000,2020,3,PUNTO VINO LLC,318930,HILLINGER SMALL HILL - 750ML,WINE,0.0,0.0,2.0
28001,2020,3,E & J GALLO WINERY,318942,ORIN SWIFT PALERMO - 750ML,WINE,4.19,1.0,19.0
28002,2020,3,TRI-VIN IMPORTS,318970,DREAMBIRD MOSCATO - 1.5L,WINE,0.0,0.0,1.0
28003,2020,3,DOPS INC,319032,RARE RED 4 GRAPE - 750ML,WINE,0.0,0.0,1.0
28004,2020,3,SUTTER HOME WINERY INC,319036,SUTTER HOME PINK MOSCATO - 1.5L,WINE,8.45,6.0,39.0
28005,2020,3,ROYAL WINE CORP,319043,SHILOH LEGEND MEVUSHAL - 750ML,WINE,0.0,0.0,1.0
28006,2020,3,GLOBAL OCEAN AND AIR CARGO SERVICES,319051,ENAT HONEY WINE - 750ML,WINE,0.0,0.0,17.0
28007,2020,3,BACCHUS IMPORTERS LTD,319057,LA VIELLE FERME BLC - 3L,WINE,0.0,0.0,1.0
28008,2020,3,"THE COUNTRY VINTNER, LLC DBA WINEBOW",319082,COLTIBUONO CHN CETAMURA - 750ML,WINE,0.0,0.0,8.0
